-0.67636,-0.58075,-0.80643,-0.6514,-0.36381,-0.7606,-0.67859,-0.57169,-0.71893,6
-0.3009,-0.79319,-1.1141,-0.44129,-0.32129,-0.48335,-0.54143,-0.35816,-0.32346,6
-0.65693,0.36074,0.24232,-0.61315,-0.31997,-0.22829,-0.40553,-0.59074,-0.61649,6
-0.39878,0.087951,-0.47083,-0.19382,-0.25281,-0.25277,-0.32579,-0.11634,-0.40377,5
-0.72558,0.042083,-0.33799,-0.78016,-0.36755,-0.71213,-0.52904,-0.79858,-0.71392,5
-0.61995,-0.79802,-0.73651,-0.83287,-0.37196,-0.76733,-0.63151,-0.83669,-0.62416,5
-0.68993,-0.4697,-0.20515,-0.79748,-0.36831,-0.7064,-0.58028,-0.79328,-0.67805,5
-0.7599,0.16037,-0.39392,-0.77834,-0.35764,-0.46602,-0.57018,-0.76268,-0.74078,5
-0.78499,0.39454,-0.14222,-0.74415,-0.35462,-0.48434,-0.58291,-0.70437,-0.77011,5
-0.77575,0.39695,-0.28206,-0.74615,-0.35987,-0.59023,-0.57175,-0.71149,-0.76882,5
-0.50377,-0.87044,-1.0232,-0.76673,-0.36437,-0.65509,-0.62794,-0.71875,-0.52119,5
-0.78763,-0.43108,-0.36596,-0.84278,-0.37302,-0.79357,-0.67434,-0.81639,-0.79242,5
-0.82856,-0.047238,-0.030357,-0.83962,-0.37289,-0.793,-0.64966,-0.83434,-0.83068,5
-0.88401,0.51283,1.7875,-0.82693,-0.37309,-0.81614,-0.62565,-0.82405,-0.87938,5
0.80949,-0.39728,-0.24011,0.067781,0.03286,0.75257,0.80929,-0.11233,0.93698,3
0.41153,-0.658,-1.135,0.014806,-0.23975,-0.346,-0.10001,0.081097,0.33936,3
-0.16264,-0.18726,-0.94626,0.090967,-0.2208,-0.31322,-0.29031,0.19099,-0.2319,3
-0.0033716,-1.0985,-1.1107,-0.069687,-0.3606,-0.86767,-0.59121,0.045331,-0.19181,3
-0.10639,-1.3146,-0.26807,0.0086925,-0.36255,-0.88261,-0.60602,0.12944,-0.27031,3
0.95614,-0.23795,-0.31002,2.2594,0.13949,-0.26844,0.39574,2.4567,0.48752,3
0.44793,-0.30796,-0.42189,0.99143,-0.019606,-0.17059,0.13123,1.1203,0.24446,3
0.65766,-0.58317,-0.47782,1.8343,-0.20828,-0.69049,-0.073652,2.0355,0.12015,3
1.1558,-0.5542,-0.26807,1.9415,0.17588,-0.14099,0.43316,2.1136,0.779,3
1.7526,-0.81733,-1.5895,1.0089,0.39913,0.72239,0.60502,1.1379,1.6487,1
1.3565,-1.2012,-0.70855,0.56128,-0.1713,-0.3724,-0.087391,0.67825,1.2196,1
1.7526,0.0082861,2.6474,1.3096,1.2864,2.1528,4.2907,-0.27064,2.1528,1
1.1798,-1.5029,-0.54966,-0.58075,-0.31136,-0.19275,-0.27477,-0.55822,1.225,1
1.2245,-1.066,-0.082214,-0.34185,0.19819,3.0539,0.53844,-0.91558,1.8293,1
1.4226,-0.57957,-0.43931,0.3238,0.23466,1.078,1.011,0.1693,1.4462,1
2.0827,-0.54696,1.5847,1.6337,0.91749,1.1627,2.5497,1.378,2.1479,1
1.3565,-0.40211,0.92051,0.87067,0.32363,0.67471,1.6973,0.66159,1.4159,1
1.4886,-0.92114,0.0046008,0.4189,-0.027912,0.12874,0.75305,0.37032,1.456,1
1.1585,-1.0153,-0.70155,0.42795,-0.10515,-0.11454,0.07437,0.51371,1.0388,1
2.6768,-0.52523,0.71076,1.974,1.0867,1.1606,2.6568,1.772,2.7174,1
1.6206,-0.1945,-0.079299,1.6584,1.4923,2.0701,1.5341,1.6534,1.669,1
2.4128,1.0995,0.94847,4.3778,7.7583,5.4746,4.0838,4.2816,2.4164,1
1.0925,-0.67973,-1.7992,1.2415,0.21331,0.18821,0.34163,1.4091,0.87308,1
2.0167,-1.0515,0.23532,-0.017492,-0.13959,0.12811,1.2323,-0.60563,2.1776,1
2.4128,-0.70629,-0.64562,2.786,1.481,1.1463,0.94035,2.9745,2.2617,1
-0.32712,0.9184,-0.81342,0.19954,-0.057658,0.22528,-0.17556,0.29573,-0.31895,2
-0.29136,1.5412,-0.4988,0.37978,0.17755,0.81156,0.033422,0.46979,-0.18926,2
-0.50525,0.40178,-0.15621,-0.352,-0.26131,-0.12852,-0.2997,-0.29967,-0.48434,2
-0.65603,0.45489,0.74571,-0.48765,-0.29485,-0.19427,-0.42388,-0.43148,-0.61126,2
-0.46152,1.3626,1.4868,-0.082945,-0.091949,0.44145,0.048429,-0.060107,-0.31708,2
-0.44068,1.2636,-0.52676,-0.34061,-0.14923,0.63409,0.069049,-0.39312,-0.35971,2
-0.55439,0.013114,-0.22612,-0.60279,-0.32703,-0.3363,-0.37176,-0.58878,-0.54489,4
-0.56896,-0.40211,-0.39392,-0.52011,-0.31282,-0.31434,-0.54598,-0.44583,-0.54177,4
-0.81536,0.71562,0.053542,-0.75091,-0.35738,-0.52794,-0.58392,-0.71338,-0.80173,4
-0.57175,-1.0467,-0.8344,-0.50216,-0.3613,-0.79888,-0.65534,-0.40535,-0.64214,6
-0.70841,0.049326,0.88555,-0.7033,-0.36569,-0.75375,-0.46308,-0.69608,-0.72367,6
-0.68729,-0.20657,-0.82041,-0.75289,-0.35371,-0.44379,-0.58742,-0.71479,-0.67735,6
-0.53097,-0.22588,-1.135,-0.36553,-0.31575,-0.50352,-0.5182,-0.27319,-0.56663,6
-0.61071,0.74217,0.52198,-0.4527,-0.24894,0.14366,-0.3048,-0.41773,-0.53678,6
-0.64857,1.5388,3.2487,-0.15547,-0.12939,0.36968,-0.33977,-0.071989,-0.52391,6
-0.58827,0.27625,-0.28905,-0.56432,-0.29912,-0.090413,-0.37735,-0.53622,-0.54939,6
-0.81932,0.61905,1.1442,-0.77454,-0.37234,-0.83716,-0.51925,-0.79373,-0.80719,5
-0.7599,0.16037,-0.39392,-0.77834,-0.35764,-0.46602,-0.57018,-0.76268,-0.74078,5
-0.73427,-0.044824,-0.44986,-0.67752,-0.36366,-0.74032,-0.62011,-0.61132,-0.76208,5
-0.35721,-0.77147,-0.85537,-0.67933,-0.33784,-0.33191,-0.49487,-0.64818,-0.33555,5
-0.85612,0.15072,-0.044341,-0.84276,-0.37308,-0.79619,-0.67153,-0.81878,-0.86652,5
1.2563,-0.94528,-1.3448,1.0772,-0.23435,-0.64936,-0.042214,1.2356,0.89127,3
0.96045,-0.89217,-0.63164,0.93191,-0.15483,-0.44857,0.041177,1.065,0.69242,3
-0.16181,-1.107,0.31922,0.13952,-0.3568,-0.86789,-0.48971,0.26112,-0.35546,3
0.90995,-1.1094,-0.63863,1.0158,-0.11685,-0.38846,-0.21089,1.1748,0.81269,3
1.0078,-0.45039,-1.0931,2.2448,0.12746,-0.28117,0.257,2.4626,0.51281,3
1.5534,-0.95788,-0.96979,-0.093157,-0.22697,-0.20719,0.31457,-0.14624,1.4778,1
1.3565,-0.71836,0.43808,0.98431,0.26816,0.4586,0.98131,0.98651,1.3243,1
1.4226,-0.66042,1.1233,0.68208,0.026331,0.095122,1.5893,0.44645,1.4347,1
2.0561,-0.7594,2.4027,0.9427,0.80608,1.6861,3.1023,0.035822,2.4447,1
2.1487,-0.51074,1.0743,2.038,1.3922,1.5455,2.2144,1.9545,2.135,1
1.6206,-0.74491,0.10948,0.70751,0.3404,0.87714,1.1195,0.62702,1.6358,1
